"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"13074";93.83;92.69;83.18;70.12;68.10;66.15;58.73;48.71;36.83;6.47;96.75;96.68;94.28;99.72;99.67;99.30;70.14;68.10;66.15;58.73;48.71;36.83;6.47;93.44;92.22;81.91;66.39;64.24;61.89;52.41;35.79;;;;;;;;;;2.84;35.75;35.75;35.75;35.75;35.75;35.75;35.54;35.54;34.65;4.19;100.00;78.35;;;96.56;94.28
"13075";96.09;95.42;90.17;79.88;76.37;73.75;63.36;55.46;33.22;33.20;95.01;94.90;91.28;99.73;99.65;98.86;79.95;76.37;73.75;63.36;55.46;33.22;33.20;95.69;94.85;88.30;69.44;65.08;61.90;49.77;33.86;;;;;;;;;;19.21;55.42;55.42;55.42;55.42;54.54;54.54;45.45;45.45;28.63;28.62;99.99;79.66;;;94.52;91.28
"13076";92.06;91.06;85.87;73.28;70.86;68.32;58.62;47.82;40.89;27.48;95.43;95.34;91.41;99.70;99.65;99.15;73.47;70.86;68.32;58.62;47.82;40.89;27.48;88.30;86.75;79.05;62.88;60.04;56.76;43.52;23.34;;;;;;;;;;13.97;27.64;27.64;27.64;27.64;27.64;27.64;27.52;27.52;27.52;14.11;100.00;69.73;;;95.30;91.41
"14511";99.67;99.37;98.79;97.81;97.13;96.96;95.62;90.62;87.67;82.77;99.95;99.82;99.94;100.00;100.00;100.00;98.11;97.13;96.96;95.62;90.62;87.67;82.77;98.00;96.00;88.88;78.51;75.66;75.25;71.47;55.18;;;;;;;;;;63.74;74.18;74.18;74.18;74.18;74.09;74.07;74.07;73.88;73.52;33.61;100.00;99.27;;;99.95;99.94
"14521";95.87;95.30;92.23;83.57;80.87;79.01;59.85;41.34;19.46;16.87;98.00;97.52;95.30;99.93;99.90;99.68;83.94;80.87;79.01;59.85;41.34;19.46;16.87;91.67;90.50;84.39;69.90;60.91;59.13;47.92;27.13;;;;;;;;;;14.56;44.46;44.46;44.46;43.88;42.57;40.94;22.58;10.28;5.58;2.88;99.86;86.99;;;97.19;95.30
"14522";92.47;91.71;87.84;79.58;76.38;74.30;63.62;40.59;18.45;5.38;98.48;98.21;95.36;99.99;99.98;99.88;81.10;76.41;74.30;63.62;40.59;18.45;5.38;91.53;90.70;84.02;67.58;62.63;60.45;50.53;26.35;;;;;;;;;;5.36;36.32;36.32;36.32;34.90;34.90;34.84;28.82;21.98;14.53;0.21;99.99;85.73;;;97.94;95.36
"14523";94.85;94.64;91.92;81.43;73.65;71.31;61.58;48.18;39.46;6.42;98.86;98.83;96.10;99.98;99.98;99.91;82.76;75.00;72.22;61.58;48.18;39.46;6.42;94.43;94.39;91.29;76.66;63.89;60.89;46.36;17.77;;;;;;;;;;5.51;39.62;39.62;39.62;39.62;39.36;39.36;39.36;39.00;36.50;1.08;99.98;85.42;;;98.67;96.10
"14524";98.60;98.03;95.51;89.74;85.05;83.19;72.80;55.62;36.01;11.94;99.39;99.25;96.20;100.00;100.00;99.97;90.65;85.05;83.19;72.80;55.62;36.01;11.94;98.39;97.82;93.80;84.33;76.46;74.18;62.84;35.10;;;;;;;;;;11.77;43.26;43.26;43.13;42.76;42.55;42.55;32.95;32.95;26.59;0.22;100.00;93.25;;;98.95;96.20
"14612";99.62;99.51;99.29;98.93;98.20;97.18;94.30;88.82;82.26;74.64;100.00;100.00;99.92;100.00;100.00;100.00;99.11;98.20;97.18;94.30;88.82;82.26;74.64;99.43;99.37;98.85;97.78;96.60;94.26;87.17;64.28;;;;;;;;;;10.29;78.47;78.47;78.47;78.47;78.47;78.47;78.47;78.47;78.44;70.07;100.00;99.52;;;100.00;99.92
"14625";98.05;97.43;93.69;82.58;78.83;75.31;59.46;39.98;24.33;12.12;98.44;98.38;95.06;99.98;99.98;99.94;83.53;78.83;75.31;59.46;39.98;24.33;12.12;97.89;97.21;92.48;77.85;69.51;65.57;49.20;22.10;;;;;;;;;;4.67;38.14;38.14;38.13;38.13;34.32;34.30;31.37;28.66;19.95;7.63;100.00;78.69;;;97.96;95.06
"14626";94.70;93.92;91.19;87.16;85.07;82.57;70.08;49.07;33.22;19.19;95.87;95.80;84.02;99.88;99.84;99.58;88.25;85.51;82.57;70.08;49.07;33.22;19.19;94.42;93.60;90.09;82.60;80.20;77.27;63.97;34.98;;;;;;;;;;7.05;39.11;39.11;39.11;39.11;39.11;38.97;37.42;37.42;32.69;18.42;100.00;78.25;;;92.72;84.02
"14627";92.33;91.08;87.13;84.48;82.78;81.19;70.46;47.63;27.33;20.19;98.17;98.02;95.22;100.00;100.00;99.99;93.55;82.78;81.19;70.46;47.63;27.33;20.19;91.76;90.25;84.63;80.84;78.99;77.20;63.83;31.18;;;;;;;;;;2.13;38.94;38.94;38.94;38.55;38.55;38.55;37.81;36.68;27.07;18.34;100.00;87.59;;;97.82;95.22
"14628";96.43;95.61;92.55;86.94;83.91;80.63;66.54;49.29;36.52;34.19;96.55;96.40;94.65;99.79;99.73;99.48;88.61;84.20;80.66;66.54;49.29;36.52;34.19;95.78;94.62;91.41;85.40;80.19;76.58;52.49;27.00;;;;;;;;;;16.46;33.50;33.50;33.50;32.98;32.98;32.90;32.90;32.25;28.31;18.58;99.96;74.47;;;96.30;94.65
"14713";100.00;100.00;99.48;99.09;98.65;97.89;95.60;92.40;86.26;78.64;100.00;100.00;100.00;100.00;100.00;100.00;99.14;98.65;97.89;95.60;92.40;86.26;78.64;100.00;99.29;98.65;97.00;96.07;93.52;86.36;77.18;;;;;;;;;;7.70;85.68;85.68;85.68;85.68;85.68;85.68;85.68;85.68;85.50;77.71;100.00;99.85;;;100.00;100.00
"14729";94.70;93.69;89.66;82.11;80.75;79.05;65.09;47.36;28.59;19.90;98.56;98.18;95.45;99.97;99.96;99.55;84.92;81.18;79.05;65.09;47.36;28.59;19.90;93.97;92.64;88.08;78.49;76.67;74.90;59.98;36.49;;;;;;;;;;6.87;27.41;27.41;27.41;27.41;27.38;27.38;25.54;25.50;25.42;15.38;100.00;85.16;;;98.23;95.45
"14730";93.99;92.99;88.46;77.25;71.73;69.15;58.67;40.34;27.11;20.08;94.36;94.27;91.52;99.68;99.60;98.71;79.44;71.73;69.15;58.67;40.34;27.11;20.08;93.57;92.64;87.82;74.20;68.67;65.83;53.67;27.16;;;;;;;;;;11.58;28.87;28.87;28.87;28.87;28.56;28.56;24.94;24.94;17.84;10.81;100.00;76.34;;;94.01;91.52
"15001";99.00;97.28;95.47;92.00;82.52;82.11;77.50;71.51;33.68;0.05;99.75;99.75;99.54;100.00;100.00;100.00;92.00;82.52;82.11;77.50;71.51;33.68;0.05;99.00;97.00;94.00;89.00;73.32;72.09;61.42;38.94;;;;;;;;;;0.05;67.00;67.00;67.00;67.00;67.00;67.00;67.00;67.00;33.67;0.04;100.00;98.96;;;99.75;99.54
"15002";98.70;98.24;97.04;95.26;93.32;92.60;85.80;79.48;70.07;34.94;100.00;100.00;100.00;100.00;100.00;100.00;97.66;93.32;92.60;85.80;79.48;70.07;34.94;95.42;95.01;92.28;87.63;85.86;84.88;72.85;58.60;;;;;;;;;;34.93;62.25;62.25;62.25;62.25;62.25;62.25;62.24;62.14;59.82;0.02;100.00;99.93;;;100.00;100.00
"15003";99.59;99.55;99.00;96.54;91.88;91.18;86.57;73.55;40.38;16.92;99.96;99.96;99.76;100.00;100.00;100.00;96.54;91.88;91.18;86.57;73.55;40.38;16.92;99.35;99.31;98.00;93.00;89.14;87.53;80.26;53.30;;;;;;;;;;16.92;50.00;50.00;50.00;50.00;50.00;50.00;45.81;45.81;24.58;0.02;100.00;99.33;;;99.94;99.76
"15081";91.64;90.85;87.87;80.94;78.96;76.70;62.98;44.27;0.80;0.41;92.42;92.40;89.36;99.36;99.22;98.36;80.94;78.96;76.70;62.98;44.27;0.80;0.41;91.28;90.81;87.54;80.26;78.22;75.75;59.47;31.76;;;;;;;;;;0.41;30.53;30.53;30.53;30.53;30.53;30.53;30.53;30.53;0.76;0.37;100.00;63.22;;;92.39;89.36
"15082";96.63;96.00;92.20;84.34;82.93;81.20;69.40;50.72;31.26;4.51;98.67;98.42;96.67;99.93;99.93;99.78;90.30;82.93;81.20;69.40;50.72;31.26;4.51;96.55;95.91;91.02;79.84;76.83;74.80;61.11;30.24;;;;;;;;;;4.42;35.50;35.50;35.50;35.50;35.50;35.50;33.63;33.56;28.08;0.28;100.00;84.05;;;98.39;96.67
"15083";92.55;91.67;86.04;75.88;74.19;71.18;52.26;25.74;13.55;1.59;95.54;95.28;92.30;99.65;99.52;99.01;75.88;74.19;71.18;52.26;25.74;13.55;1.59;92.33;91.45;85.76;73.33;71.66;68.58;49.03;19.76;;;;;;;;;;1.59;14.39;14.39;14.39;14.39;14.39;14.39;14.09;14.09;12.30;0.18;100.00;73.65;;;95.25;92.30
"15084";94.96;94.06;86.48;69.21;65.97;63.63;54.95;42.49;36.51;2.10;97.62;96.81;96.31;99.85;99.85;99.48;71.71;65.97;63.63;54.95;42.49;36.51;2.10;94.17;93.10;82.72;62.73;56.67;54.01;43.74;22.14;;;;;;;;;;2.10;35.64;35.64;35.64;35.64;35.64;35.64;35.64;35.64;35.29;0.24;99.97;80.49;;;97.62;96.31
"15085";98.68;97.98;94.52;83.95;82.42;79.29;69.04;51.29;14.92;1.03;96.28;96.23;92.06;99.94;99.94;99.64;85.50;82.42;79.29;69.04;51.29;14.92;1.03;98.61;97.93;94.27;82.71;81.10;77.03;64.01;35.26;;;;;;;;;;1.03;41.72;41.72;41.63;41.63;41.63;41.63;41.15;38.90;14.33;0.11;99.98;77.97;;;95.58;92.06
"15086";92.69;92.33;89.00;84.15;82.93;78.44;53.34;28.61;10.79;1.97;97.26;97.12;94.04;99.74;99.63;99.34;84.30;82.93;78.44;53.34;28.61;10.79;1.97;92.34;91.79;88.44;83.18;81.95;77.12;50.02;18.86;;;;;;;;;;1.97;19.53;19.53;19.53;19.53;19.53;19.53;19.53;17.55;9.26;0.17;100.00;77.91;;;96.99;94.04
"15087";98.20;96.96;89.52;77.50;70.47;67.36;56.28;40.24;11.41;2.20;95.64;95.58;93.38;99.95;99.94;99.70;77.50;70.47;67.36;56.28;40.24;11.41;2.20;98.17;96.93;88.39;72.30;61.85;58.53;45.76;25.67;;;;;;;;;;2.03;26.27;26.27;26.27;26.27;26.27;26.27;26.25;26.25;9.85;0.60;99.66;72.03;;;95.06;93.38
"15088";95.44;93.89;89.33;83.05;80.66;76.32;59.48;42.41;17.79;6.09;98.93;98.52;97.83;100.00;100.00;100.00;94.27;80.66;76.32;59.48;42.41;17.79;6.09;94.59;93.08;87.76;79.62;76.46;70.62;42.07;21.59;;;;;;;;;;6.09;24.76;24.76;24.76;24.76;24.76;24.76;24.60;24.56;12.21;0.13;100.00;82.17;;;98.92;97.83
"15089";95.83;95.14;90.18;80.25;77.53;68.94;60.54;48.62;23.13;0.65;97.57;97.53;95.48;99.96;99.96;99.57;80.66;77.53;68.94;60.54;48.62;23.13;0.65;94.94;94.12;85.73;70.48;57.00;46.94;35.90;19.81;;;;;;;;;;0.63;39.71;39.71;39.70;39.70;39.70;39.69;39.68;39.61;22.88;0.31;100.00;80.51;;;97.50;95.48
"15090";95.49;94.97;92.51;89.38;87.69;85.78;75.50;60.51;28.40;4.87;92.64;92.60;89.33;99.28;99.24;98.86;89.38;87.69;85.78;75.50;60.51;28.40;4.87;94.75;94.19;91.42;87.52;85.24;82.91;67.88;38.27;;;;;;;;;;4.87;45.89;45.89;45.89;45.89;45.89;45.89;45.89;45.89;23.74;0.16;100.00;68.52;;;92.54;89.33
"15091";97.86;97.31;93.36;74.26;71.13;66.31;55.01;40.92;34.69;29.61;96.63;96.54;92.78;99.86;99.78;99.38;75.34;71.13;66.31;55.01;40.92;34.69;29.61;97.62;96.76;92.78;72.21;67.01;62.28;46.94;22.87;;;;;;;;;;1.94;33.39;33.39;33.39;33.39;33.39;33.39;33.39;33.39;33.39;28.19;100.00;79.22;;;95.92;92.78
"16051";100.00;99.66;99.25;98.51;98.03;97.02;92.36;84.85;72.76;63.27;99.82;99.80;99.62;100.00;100.00;100.00;98.51;98.03;97.02;92.36;84.85;72.76;63.27;100.00;99.52;99.00;97.09;96.27;94.26;84.14;63.70;;;;;;;;;;0.79;72.71;72.71;72.71;72.71;72.71;72.71;72.71;72.70;72.70;63.19;100.00;98.82;;;99.79;99.62
"16052";99.10;98.63;98.06;96.62;95.06;94.63;90.95;83.84;77.35;25.35;99.56;99.55;98.76;100.00;100.00;100.00;96.62;95.06;94.63;90.95;83.84;77.35;25.35;99.00;98.00;96.00;92.00;89.88;88.91;80.74;57.80;;;;;;;;;;0.10;79.08;79.08;79.08;79.08;79.08;79.08;79.08;79.08;77.27;25.25;99.98;96.60;;;99.42;98.76
"16053";100.00;99.48;99.24;99.00;98.31;98.08;94.58;86.63;76.51;1.33;99.92;99.92;99.84;100.00;100.00;100.00;99.00;98.31;98.08;94.58;86.63;76.51;1.33;99.30;99.21;99.00;98.30;97.55;97.06;90.78;69.53;;;;;;;;;;1.33;76.26;76.26;76.26;76.26;76.26;76.26;76.26;76.26;76.25;0.01;100.00;98.58;;;99.92;99.84
"16054";99.65;99.54;98.44;93.93;91.81;91.57;88.78;86.85;84.10;0.41;99.84;99.84;99.77;100.00;100.00;100.00;93.93;91.81;91.57;88.78;86.85;84.10;0.41;99.00;96.34;90.00;64.00;48.41;46.90;35.39;23.24;;;;;;;;;;0.41;84.07;84.07;84.07;84.07;84.07;84.07;84.07;84.07;84.07;0.09;100.00;96.45;;;99.84;99.77
"16055";100.00;100.00;99.95;99.92;99.64;99.32;96.82;89.54;75.18;75.18;100.00;99.99;99.97;100.00;100.00;100.00;99.92;99.64;99.32;96.82;89.54;75.18;75.18;100.00;99.86;99.79;99.75;98.85;98.80;93.78;69.94;;;;;;;;;;6.37;72.54;72.54;72.54;72.54;72.54;72.54;72.54;72.54;72.54;72.54;100.00;98.43;;;100.00;99.97
"16056";100.00;99.96;99.95;99.95;99.82;99.54;95.98;79.22;78.21;39.26;99.96;99.95;99.86;100.00;100.00;100.00;99.95;99.82;99.54;95.98;79.22;78.21;39.26;100.00;99.86;99.03;98.12;97.03;96.98;87.01;13.49;;;;;;;;;;39.26;59.29;59.29;59.29;59.29;59.29;59.29;59.29;59.29;59.29;0.06;100.00;99.54;;;99.93;99.86
"16061";99.53;99.49;98.94;94.41;92.34;88.34;74.23;46.98;10.87;3.83;94.60;94.56;90.88;99.97;99.97;99.96;94.41;92.34;88.34;74.23;46.98;10.87;3.83;99.08;99.04;98.49;90.35;88.61;84.38;67.93;33.72;;;;;;;;;;3.83;21.99;21.99;21.99;21.99;21.99;21.99;21.99;21.99;7.19;0.11;99.95;67.65;;;94.09;90.88
"16062";98.82;98.50;94.15;91.22;89.75;88.20;73.81;50.46;9.17;1.61;92.86;92.83;84.29;99.91;99.86;98.94;91.56;89.75;88.20;73.81;50.46;9.17;1.61;98.79;98.33;93.78;90.58;89.04;87.53;73.41;47.80;;;;;;;;;;1.61;23.71;23.71;23.18;22.65;22.65;22.65;7.69;7.69;7.69;0.06;99.82;76.56;;;92.75;84.29
"16063";97.62;97.49;96.59;91.55;89.43;86.25;70.54;36.83;2.70;1.32;93.48;93.41;90.06;99.66;99.65;98.86;91.56;89.43;86.25;70.54;36.83;2.70;1.32;96.83;96.70;95.80;90.64;88.54;85.44;69.69;35.82;;;;;;;;;;1.32;6.81;6.81;6.81;6.81;6.81;6.55;6.55;1.66;1.46;0.07;99.87;76.07;;;93.35;90.06
"16064";99.86;99.80;98.84;98.22;97.13;95.77;79.92;52.44;39.54;35.24;92.37;92.30;88.26;99.99;99.99;99.61;98.22;97.13;95.77;79.92;52.44;39.54;35.24;99.80;99.79;98.81;98.20;96.28;95.52;78.29;25.36;;;;;;;;;;3.70;39.39;39.39;39.39;39.39;39.39;39.39;39.34;32.61;32.61;21.32;99.94;74.47;;;91.33;88.26
"16065";98.68;97.85;93.42;77.86;76.14;74.54;59.90;36.64;23.38;2.40;87.04;87.01;82.77;99.67;99.39;98.36;78.05;76.14;74.54;59.90;36.64;23.38;2.40;98.63;97.74;92.94;76.75;74.81;73.22;57.10;27.13;;;;;;;;;;1.57;22.15;22.15;22.15;22.15;22.15;22.15;22.15;22.15;22.15;0.94;99.87;68.40;;;86.59;82.77
"16066";99.14;98.83;97.57;92.58;91.42;89.57;77.38;49.19;28.12;0.10;94.41;94.36;93.17;99.92;99.91;99.74;92.58;91.42;89.57;77.38;49.19;28.12;0.10;99.13;98.83;97.31;91.66;90.12;88.11;73.57;36.41;;;;;;;;;;0.10;41.77;41.77;41.77;41.77;39.15;39.15;28.08;28.08;28.08;0.05;99.69;77.69;;;94.24;93.17
"16067";98.44;97.99;97.29;94.22;92.27;90.55;74.63;50.80;40.41;39.72;96.72;96.71;93.33;99.80;99.78;99.75;94.26;92.27;90.55;74.63;50.80;40.41;39.72;98.34;97.89;97.00;93.94;91.18;89.28;72.35;41.91;;;;;;;;;;7.19;37.10;37.10;37.10;37.10;37.10;37.10;36.74;36.74;33.58;32.79;99.99;78.98;;;96.68;93.33
"16068";93.24;92.56;89.48;85.70;83.69;82.18;69.13;46.27;25.61;25.61;96.68;94.14;95.13;99.98;99.98;99.86;86.94;83.69;82.18;69.13;46.27;25.61;25.61;92.79;92.26;89.14;84.01;81.32;79.70;64.80;32.68;;;;;;;;;;1.48;25.06;25.06;25.06;25.06;25.06;25.06;25.06;25.06;25.06;25.06;100.00;65.42;;;96.67;95.13
"16069";97.42;96.74;94.23;89.72;88.55;86.85;70.24;44.19;29.31;19.73;94.53;94.46;90.52;99.67;99.65;98.93;89.95;88.55;86.85;70.24;44.19;29.31;19.73;97.33;96.50;93.51;88.54;87.23;85.71;68.44;38.38;;;;;;;;;;19.73;30.19;30.19;30.19;30.19;30.19;30.19;25.35;25.35;25.35;0.15;99.74;62.01;;;94.39;90.52
"16070";96.22;94.97;92.80;86.87;81.88;81.10;62.22;49.44;26.87;23.86;95.62;94.84;94.19;99.90;99.86;99.77;86.87;81.88;81.10;62.22;49.44;26.87;23.86;95.05;93.36;90.25;82.70;77.70;76.41;57.17;39.90;;;;;;;;;;5.32;28.73;28.73;28.73;28.73;27.90;27.90;22.84;22.75;21.99;18.85;99.96;79.26;;;95.53;94.19
"16071";98.69;98.54;96.78;94.99;94.22;93.33;76.17;47.22;20.85;20.85;96.54;95.75;95.00;99.91;99.88;99.66;94.99;94.22;93.33;76.17;47.22;20.85;20.85;98.60;98.45;96.32;93.93;92.94;91.93;73.71;35.09;;;;;;;;;;0.76;37.18;37.18;37.18;37.18;37.18;37.18;28.29;28.29;20.15;20.15;100.00;66.17;;;96.51;95.00
"16072";98.63;98.00;94.69;87.82;86.37;84.75;74.93;64.68;14.97;0.10;98.77;98.76;97.82;99.98;99.85;99.54;87.97;86.37;84.75;74.93;64.68;14.97;0.10;98.61;97.90;93.63;83.98;78.13;76.05;63.66;43.68;;;;;;;;;;0.10;60.64;60.64;60.64;60.64;60.64;60.64;57.47;54.59;14.97;0.10;99.98;75.09;;;98.65;97.82
"16073";95.92;94.71;90.05;82.70;74.04;71.88;62.80;50.68;5.41;2.43;95.52;95.48;93.59;99.55;99.44;98.26;84.29;74.04;71.88;62.80;50.68;5.41;2.43;95.45;94.15;89.12;80.65;71.07;69.27;57.69;35.05;;;;;;;;;;2.40;39.16;39.16;39.16;39.16;39.16;39.16;35.32;35.32;3.21;0.09;99.37;71.29;;;95.49;93.59
"16074";97.75;97.36;94.92;91.95;89.64;87.33;71.97;56.41;35.17;23.53;96.62;95.87;93.21;99.93;99.92;99.77;91.97;89.64;87.33;71.97;56.41;35.17;23.53;97.29;96.84;94.16;90.88;88.12;85.97;67.21;35.67;;;;;;;;;;2.60;34.56;34.56;34.56;34.56;34.56;34.56;34.34;34.34;34.34;20.36;99.67;75.57;;;96.62;93.21
"16075";96.92;96.66;94.62;89.88;86.57;83.48;60.79;47.93;38.22;3.15;95.55;95.18;94.15;99.76;99.75;99.57;91.19;86.57;83.48;60.79;47.93;38.22;3.15;96.63;96.42;93.97;88.85;84.86;81.90;54.11;29.83;;;;;;;;;;3.15;38.07;38.07;38.07;38.07;38.07;38.07;38.04;38.04;38.04;0.15;99.68;66.88;;;95.54;94.15
"16076";98.73;98.33;96.90;91.92;90.14;86.69;73.24;54.43;42.20;37.98;97.04;96.88;95.24;99.96;99.96;99.73;91.92;90.14;86.69;73.24;54.43;42.20;37.98;98.54;98.12;96.36;90.63;87.48;83.78;65.60;35.83;;;;;;;;;;0.35;44.73;44.73;44.73;44.73;44.73;44.73;44.46;44.46;41.97;37.75;99.94;70.73;;;97.02;95.24
"16077";94.70;93.47;88.01;79.35;76.11;74.19;62.14;49.67;33.02;3.96;98.11;98.06;95.71;99.84;99.80;99.49;79.35;76.11;74.19;62.14;49.67;33.02;3.96;93.96;92.83;87.22;75.68;68.12;65.65;51.50;30.20;;;;;;;;;;3.93;45.17;45.17;45.17;45.17;45.17;45.12;45.12;40.21;31.69;0.17;100.00;84.03;;;97.94;95.71
