"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000"
"12065";99.42;99.15;94.52;88.08;84.31;78.36;53.08;53.08;40.95;0.51;99.38;99.09;93.40;82.90;77.24;66.78;22.78;22.78;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;46.90;46.90;46.90;46.90;46.56;46.55;46.55;46.41;40.88;0.42
"12066";98.52;97.84;94.12;84.08;79.06;73.11;48.50;48.50;24.54;2.15;98.07;97.37;93.36;76.50;65.78;53.32;4.63;4.60;2.15;2.15;2.15;2.15;2.15;2.15;2.15;2.15;2.15;2.15;43.49;43.49;43.49;43.49;43.49;43.49;43.49;43.49;22.39;0.00
"12067";98.36;97.65;94.21;88.17;83.76;77.76;45.27;42.77;34.73;4.27;97.59;96.85;92.21;84.35;77.68;69.38;17.83;17.82;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;38.91;38.91;38.91;38.91;38.91;38.91;38.91;36.10;34.45;3.69
"12068";99.71;99.64;98.52;90.45;83.72;73.62;28.97;28.97;14.56;0.00;99.71;99.63;98.48;89.91;81.74;70.23;10.20;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.15;23.15;23.15;23.15;23.15;23.15;23.15;23.15;14.56;0.00
"12069";98.21;97.51;90.79;82.98;78.61;72.59;37.07;37.06;18.96;0.76;98.13;97.39;90.15;81.51;76.05;68.62;18.88;18.88;0.70;0.70;0.70;0.70;0.70;0.70;0.70;0.70;0.70;0.70;30.30;30.30;30.30;30.30;30.30;30.30;30.30;30.29;18.42;0.07
"12070";99.30;99.28;98.90;92.75;89.53;83.31;40.03;40.03;5.90;0.00;99.27;99.24;98.62;90.00;86.49;80.00;10.59;10.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36.98;36.98;36.98;36.98;36.97;36.60;36.60;36.60;5.90;0.00
"12071";97.38;95.50;86.04;69.26;65.93;62.18;24.72;24.69;18.61;0.63;97.25;95.35;85.77;68.53;63.13;55.98;6.03;6.00;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;20.56;20.56;20.56;20.56;20.56;20.56;20.56;20.56;18.01;0.00
"12072";95.47;94.13;87.76;82.10;78.63;73.32;41.59;41.59;28.83;0.77;94.17;92.15;83.98;75.28;70.92;64.63;8.57;8.57;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;36.01;36.01;36.01;36.01;36.01;36.01;36.01;36.00;28.73;0.00
"12073";97.47;96.61;92.73;77.52;73.31;67.65;24.48;24.46;7.84;0.16;97.47;96.61;92.63;74.10;69.85;63.67;8.87;8.87;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;19.76;19.76;19.76;19.75;19.75;19.75;19.75;19.72;7.82;0.00
"13003";99.89;99.87;99.68;98.38;95.89;92.73;78.98;78.98;73.27;0.01;99.88;99.85;99.61;97.52;89.10;76.82;36.53;36.53;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;73.27;73.27;73.27;73.27;73.27;73.27;73.27;73.27;73.27;0.00
"13004";99.86;99.69;99.45;98.63;97.04;96.47;86.90;86.90;76.03;75.94;99.76;99.58;99.01;95.10;87.16;77.77;39.12;39.12;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;80.10;80.10;80.10;80.10;80.01;80.01;80.01;80.01;76.03;75.94
"13071";97.45;96.23;89.14;75.97;73.51;70.22;53.74;33.82;10.90;4.84;96.40;95.10;86.67;65.27;59.90;53.53;13.20;13.20;4.84;4.84;4.84;4.84;4.84;4.84;4.84;4.84;4.84;4.84;44.21;44.21;44.21;44.21;44.21;44.21;44.21;23.92;6.06;0.00
"13072";95.88;94.34;84.63;66.41;61.52;55.67;34.91;34.91;11.07;0.05;95.82;94.23;83.36;50.01;44.79;38.46;7.76;7.76;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;28.79;28.79;28.79;28.79;28.57;28.57;28.57;28.57;11.06;0.00
"13073";97.68;96.87;88.71;71.91;68.72;65.06;52.65;52.65;25.47;0.10;97.63;96.80;87.86;65.75;60.21;51.61;22.83;22.83;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;46.79;46.79;46.79;46.79;46.75;46.75;46.75;46.75;25.47;0.00
"13074";94.04;93.10;82.91;67.65;63.75;58.67;37.60;37.60;26.23;3.44;93.53;92.60;81.84;64.06;59.52;53.55;21.25;21.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31.06;31.06;31.06;31.06;31.06;31.06;31.06;31.06;26.23;3.44
"13075";97.81;97.12;90.84;73.68;69.49;64.67;45.17;45.17;23.64;23.61;97.59;96.87;89.86;68.28;61.41;49.21;12.73;12.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40.46;40.46;40.46;40.46;40.46;40.46;40.46;40.46;23.64;23.61
"13076";89.57;87.90;79.25;63.18;59.46;54.38;29.75;29.65;24.87;0.50;89.55;87.88;78.61;61.15;56.65;49.70;8.85;8.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.96;24.96;24.96;24.96;24.96;24.94;24.94;24.87;24.87;0.50
"14511";99.65;99.36;96.81;94.31;93.51;93.20;90.91;80.21;67.07;36.84;96.17;95.64;87.36;71.68;68.33;67.39;61.65;34.15;35.37;35.37;35.37;35.37;35.37;35.37;35.37;35.37;35.37;35.37;69.37;69.37;69.37;69.37;68.78;68.63;68.63;68.46;65.67;35.67
"14521";93.54;92.01;80.57;57.35;52.82;49.00;24.58;20.10;8.49;7.07;93.24;91.52;78.89;54.45;49.81;45.83;16.90;10.67;4.30;4.30;4.30;4.30;4.30;4.30;4.30;4.30;4.30;4.30;6.17;6.17;6.17;6.17;6.17;6.17;6.17;6.17;4.42;2.93
"14522";91.99;91.13;83.99;65.55;59.91;55.87;37.28;29.53;18.87;3.85;91.60;90.69;81.85;52.47;45.76;40.96;16.13;7.46;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;3.84;19.68;19.68;19.68;19.68;19.68;19.68;19.68;19.68;15.45;0.01
"14523";94.93;94.77;89.46;77.22;74.47;71.73;54.44;51.32;44.65;3.32;93.78;93.57;84.94;55.66;49.51;42.77;9.69;8.48;3.32;3.32;3.32;3.32;3.32;3.32;3.32;3.32;3.32;3.32;46.59;46.59;46.59;46.59;46.59;46.59;46.59;43.72;42.39;0.00
"14524";98.70;98.25;94.07;84.92;81.80;79.03;52.65;45.72;34.94;4.91;98.44;97.83;92.08;76.87;72.12;68.14;22.27;9.83;4.80;4.80;4.80;4.80;4.80;4.80;4.80;4.80;4.80;4.80;37.94;37.94;37.94;37.94;37.94;37.94;37.94;37.94;31.14;0.13
"14612";99.29;99.04;97.45;96.54;95.00;93.30;83.40;83.40;74.34;67.04;98.88;98.63;96.68;94.38;90.33;83.06;45.50;45.50;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;74.45;74.45;74.45;74.45;74.45;74.45;74.45;74.45;74.29;67.04
"14625";98.73;97.65;91.70;75.46;70.92;62.72;31.98;31.98;19.13;8.31;98.71;97.61;90.22;68.79;61.62;50.05;8.27;8.27;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;28.78;28.78;28.78;28.78;28.78;28.47;28.47;28.47;19.08;8.16
"14626";95.40;93.74;83.17;70.32;67.94;64.37;41.00;41.00;28.53;18.32;95.20;93.53;81.70;63.12;60.21;56.32;17.70;17.69;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;38.08;38.08;38.08;38.08;38.08;37.44;37.44;37.44;28.48;18.20
"14627";93.95;92.19;84.38;74.00;72.68;70.82;45.33;45.28;25.99;18.50;93.38;91.52;82.36;63.82;61.82;59.51;17.53;17.53;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;39.78;39.78;39.78;39.78;39.78;39.78;39.78;39.74;25.94;18.42
"14628";96.91;96.02;90.53;80.60;76.95;72.51;46.81;46.81;36.84;22.43;94.46;93.53;85.84;71.50;65.60;60.06;17.22;17.22;2.71;2.71;2.71;2.71;2.71;2.71;2.71;2.71;2.71;2.71;37.90;37.90;37.90;37.90;37.90;37.86;37.86;37.86;34.84;19.75
"14713";99.70;99.60;98.84;98.07;97.01;95.65;88.52;88.23;79.03;75.52;99.14;98.99;97.57;95.15;92.03;85.10;61.56;61.15;1.95;1.95;1.95;1.95;1.95;1.95;1.95;1.95;1.95;1.95;81.09;81.09;81.09;81.09;81.09;81.09;81.02;81.00;77.92;74.38
"14729";95.64;93.92;86.05;74.31;72.04;68.43;37.61;36.36;29.98;19.88;95.17;93.22;83.98;65.99;60.95;55.42;14.94;12.51;5.89;5.89;5.89;5.89;5.89;5.89;5.89;5.89;5.89;5.89;27.18;27.18;27.16;27.15;27.15;27.14;27.13;27.01;25.73;14.96
"14730";96.81;95.83;90.50;73.36;70.74;65.93;40.17;34.85;16.56;14.69;96.65;95.65;89.69;69.52;66.66;61.52;21.39;15.23;3.89;3.89;3.89;3.89;3.89;3.89;3.89;3.89;3.89;3.89;26.69;26.69;26.69;26.69;26.69;26.69;26.69;26.66;14.66;12.95
"15001";98.70;97.90;94.41;85.66;82.53;81.07;65.13;65.13;24.04;0.11;98.49;97.63;92.54;80.76;71.72;65.51;3.32;3.32;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;64.66;64.66;64.66;64.66;64.66;64.66;64.66;64.66;23.94;0.00
"15002";97.26;96.44;89.36;80.99;79.80;78.64;74.57;73.26;54.14;2.56;92.17;90.21;72.52;44.22;41.27;36.78;24.29;23.00;2.56;2.56;2.56;2.56;2.56;2.56;2.56;2.56;2.56;2.56;65.53;65.53;65.53;65.53;65.53;65.53;65.51;65.40;51.72;0.03
"15003";98.98;98.90;98.37;95.87;94.15;92.45;76.55;75.33;26.33;0.02;98.33;98.22;97.35;93.24;90.22;82.82;37.56;36.30;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;54.64;54.64;54.64;54.64;54.64;54.64;54.64;54.63;26.31;0.00
"15081";94.73;94.01;91.59;77.85;74.76;72.38;41.90;41.90;0.41;0.00;94.68;93.95;91.10;76.07;71.57;67.52;9.44;9.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34.01;34.01;34.01;34.01;34.01;34.01;34.01;34.01;0.41;0.00
"15082";96.90;95.61;85.35;67.77;65.75;63.61;46.84;45.33;34.83;5.45;95.87;93.86;77.28;46.62;41.10;37.40;8.16;6.62;5.45;5.45;5.45;5.45;5.45;5.45;5.45;5.45;5.45;5.45;37.36;37.36;37.36;37.36;37.33;37.33;37.33;36.91;30.76;0.04
"15083";95.60;94.38;86.39;69.64;66.52;60.47;28.74;19.35;6.31;0.00;95.57;94.35;85.74;67.09;63.92;57.70;17.03;7.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.83;15.83;15.83;15.83;15.83;15.83;15.83;15.83;6.31;0.00
"15084";96.82;95.73;87.55;69.22;66.69;63.86;41.38;40.84;36.96;3.89;95.56;94.11;82.15;57.15;54.28;50.81;11.15;10.45;3.89;3.89;3.89;3.89;3.89;3.89;3.89;3.89;3.89;3.89;35.70;35.70;35.70;35.70;35.70;35.70;35.70;35.70;34.30;0.00
"15085";99.09;98.66;94.32;81.26;77.34;70.30;48.24;46.06;20.25;0.58;98.95;98.52;93.85;79.34;74.66;64.56;13.26;13.18;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;42.63;42.63;42.63;42.63;42.63;42.63;42.63;40.47;19.67;0.00
"15086";95.13;94.40;86.67;72.81;70.35;62.95;38.84;22.67;16.89;0.00;94.90;93.84;78.51;56.63;52.34;42.53;11.58;5.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.11;28.11;28.11;28.11;28.11;28.11;28.11;17.77;16.89;0.00
"15087";98.61;97.34;84.77;66.92;62.91;55.17;27.86;27.86;6.91;1.94;98.58;97.31;84.26;60.82;54.28;43.35;4.29;4.29;1.92;1.92;1.92;1.92;1.92;1.92;1.92;1.92;1.92;1.92;23.24;23.24;23.24;23.24;23.24;23.24;23.24;23.24;5.15;0.02
"15088";97.53;95.28;87.32;74.07;71.35;67.72;39.03;37.32;18.23;6.12;96.78;94.33;85.41;62.11;57.92;52.57;14.45;11.27;6.12;6.12;6.12;6.12;6.12;6.12;6.12;6.12;6.12;6.12;23.61;23.61;23.61;23.61;23.61;23.61;23.61;23.51;12.29;0.00
"15089";98.21;97.19;91.06;78.44;75.15;65.20;48.02;47.42;24.26;0.20;97.17;96.02;83.89;57.86;51.69;38.57;14.14;13.83;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;42.39;42.39;42.39;42.39;42.39;42.38;42.38;42.09;24.15;0.01
"15090";94.34;93.79;91.08;87.09;85.51;82.63;56.89;56.88;24.42;0.02;94.29;93.72;90.87;85.51;80.49;73.78;14.38;14.38;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;51.62;51.62;51.62;51.62;51.62;51.62;51.62;51.61;24.40;0.00
"15091";98.75;98.01;93.37;71.86;68.21;63.85;39.36;39.35;37.69;4.07;98.54;97.65;92.23;67.24;62.81;57.47;8.76;8.76;2.05;2.05;2.05;2.05;2.05;2.05;2.05;2.05;2.05;2.05;35.65;35.65;35.65;35.65;35.65;35.65;35.65;35.64;35.64;2.01
"16051";99.72;99.55;97.94;97.21;96.19;95.05;82.73;80.84;75.35;65.35;98.72;98.49;96.00;93.22;88.77;80.02;34.53;32.58;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;75.96;75.96;75.96;75.96;75.96;75.96;75.96;75.95;75.31;65.31
"16052";98.31;97.78;94.92;92.52;91.59;90.90;75.12;74.88;70.38;0.38;97.06;96.51;92.85;86.56;85.29;83.68;11.54;11.29;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;73.18;73.18;73.18;73.18;73.18;73.18;73.18;73.17;70.38;0.00
"16053";98.74;98.63;98.34;97.48;97.14;95.96;75.45;74.63;66.10;1.99;97.17;97.03;96.24;95.12;94.40;92.57;44.69;44.69;1.99;1.99;1.99;1.99;1.99;1.99;1.99;1.99;1.99;1.99;65.48;65.48;65.48;65.48;65.48;65.48;65.48;64.85;64.63;0.00
"16054";99.74;99.48;95.66;87.48;86.87;86.37;77.86;77.12;77.12;0.04;96.32;94.83;83.62;53.60;36.22;27.50;0.95;0.06;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;77.07;77.07;77.07;77.07;77.07;77.07;77.07;77.07;77.07;0.00
"16055";99.90;99.90;99.90;99.63;98.56;98.00;92.68;68.66;66.33;66.33;99.87;99.87;99.81;99.41;97.80;96.62;87.61;5.69;1.27;1.27;1.27;1.27;1.27;1.27;1.27;1.27;1.27;1.27;65.44;65.44;65.44;65.44;65.44;65.44;65.44;65.44;65.44;65.44
"16056";99.91;99.91;99.86;99.19;98.28;98.27;91.58;53.47;52.54;4.82;99.76;99.71;98.28;91.76;89.89;89.31;72.88;10.16;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;48.78;48.78;48.78;48.78;48.78;48.78;48.78;48.78;48.32;0.00
"16061";99.39;98.96;97.51;90.34;86.99;80.64;40.66;39.20;6.34;1.98;98.95;98.52;97.03;88.86;83.00;75.01;18.33;17.53;1.98;1.98;1.98;1.98;1.98;1.98;1.98;1.98;1.98;1.98;25.77;25.77;25.77;25.77;25.77;25.77;25.77;25.77;4.36;0.00
"16062";96.95;96.00;90.57;84.97;82.58;80.19;55.07;41.77;8.42;0.37;96.93;95.99;90.56;84.82;82.42;80.00;52.84;39.55;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;0.00
"16063";98.54;98.20;95.98;86.00;81.99;74.94;28.48;20.52;1.03;0.04;97.95;97.60;95.34;85.23;81.05;74.32;27.66;19.70;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;3.33;3.33;3.33;3.33;3.33;1.04;1.04;1.04;0.99;0.00
"16064";99.89;99.87;98.82;96.92;93.92;92.75;68.45;28.37;21.47;0.33;99.88;99.85;98.74;96.84;93.70;92.50;67.09;6.94;0.33;0.33;0.33;0.33;0.33;0.33;0.33;0.33;0.33;0.33;36.85;36.85;36.85;36.85;36.85;36.85;36.85;21.17;21.17;0.00
"16065";97.98;96.76;86.99;67.64;65.29;61.06;29.42;24.46;18.24;1.21;97.96;96.75;86.80;66.75;64.37;59.95;13.27;7.89;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;17.27;17.27;17.27;17.27;17.27;17.27;17.27;17.27;17.27;0.25
"16066";98.63;98.11;94.62;80.12;77.49;74.07;42.40;33.15;26.48;0.00;98.62;98.09;94.29;79.28;76.50;72.54;23.86;14.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.48;26.48;26.48;26.48;26.48;26.48;26.48;26.48;26.48;0.00
"16067";96.39;95.33;93.05;88.64;85.65;83.20;57.57;45.00;31.44;30.93;96.25;95.18;92.60;87.42;80.98;77.11;39.19;26.61;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;36.15;36.15;36.15;36.15;36.15;36.15;36.15;36.15;31.43;30.45
"16068";93.21;92.92;89.64;79.77;76.78;73.62;45.04;38.51;21.94;21.94;93.17;92.87;89.36;78.64;75.49;72.18;25.05;18.47;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;21.91;21.91;21.91;21.91;21.91;21.91;21.91;21.91;21.91;21.91
"16069";97.14;96.44;89.60;78.94;76.97;73.88;43.33;31.76;26.70;0.01;97.13;96.42;89.49;67.93;65.75;62.64;20.03;8.40;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;26.69;26.69;26.69;26.69;26.69;26.69;26.69;26.69;26.69;0.00
"16070";93.61;91.03;83.99;65.68;63.56;60.79;37.94;34.36;17.60;15.46;93.41;90.83;83.30;64.73;62.60;59.71;22.91;18.91;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;18.41;18.41;18.41;18.39;18.39;18.39;18.39;18.36;17.59;15.45
"16071";97.85;97.27;94.13;85.27;83.18;81.48;48.63;26.38;21.28;21.28;97.81;97.23;93.97;84.67;82.39;80.53;37.67;15.30;0.21;0.21;0.21;0.21;0.21;0.21;0.21;0.21;0.21;0.21;21.07;21.07;21.07;21.07;21.07;21.07;21.07;21.07;21.07;21.07
"16072";99.54;99.16;94.97;87.05;84.99;82.42;62.26;62.26;13.86;0.00;99.52;99.14;92.81;81.03;77.13;72.47;34.17;34.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;57.35;57.35;57.35;57.35;57.35;57.35;57.35;57.35;13.86;0.00
"16073";96.71;95.33;87.97;76.21;72.84;70.29;45.10;40.59;3.92;0.14;96.58;95.18;87.41;75.13;71.27;68.60;24.67;6.92;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;35.64;35.64;35.64;35.64;35.64;35.64;35.64;35.64;3.92;0.00
"16074";96.05;95.31;93.35;87.88;85.37;82.92;53.80;49.63;33.06;1.00;95.68;94.88;92.79;86.40;83.36;80.67;40.33;26.71;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;32.39;32.39;32.39;32.39;32.39;32.39;32.39;32.39;32.39;0.00
"16075";96.79;96.30;92.16;86.05;82.52;79.24;42.39;40.66;36.83;0.00;96.76;96.27;90.39;78.60;74.85;71.06;8.36;6.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36.83;36.83;36.83;36.83;36.83;36.83;36.83;36.83;36.83;0.00
"16076";98.69;98.33;96.46;91.23;88.10;84.06;52.95;49.30;12.98;0.03;98.59;98.23;95.90;89.50;86.16;81.30;21.53;17.89;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;44.04;44.04;44.04;44.04;44.04;44.04;44.04;44.04;12.95;0.00
"16077";94.94;93.22;86.33;79.35;77.51;75.37;51.62;40.71;29.96;3.58;94.17;92.44;83.98;66.95;64.45;61.76;12.67;11.62;3.55;3.55;3.55;3.55;3.55;3.55;3.55;3.55;3.55;3.55;44.95;44.95;44.95;44.95;44.92;44.64;44.64;30.43;27.24;0.03
